TIMESTAMP,IRT2023C1xx24,TDR2023C10624,TDR2023C11824,TDR2023C13024,TDR2023C14224,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc,recommendation
2024-07-18 11:00:00,26.14114,21.8,19.12,21.1,24.1,26.198666666666668,51.978,4.1493,191.76666666666668,922.1917583333332,710.7683333333333,0.0,26.370833333333334,26.032,52.50116666666667,51.4665,,0.0561438561438559,,,,0.31382359001336096
2024-07-18 12:00:00,27.933029999999995,21.808335,19.15,21.1,24.08333,27.561,48.2135,4.074933333333333,184.71166666666667,921.83805,811.23,0.0,27.729,27.38683333333333,48.74566666666667,47.7425,0.0,0.0546119880119882,,,,0.21190332757267843
2024-07-18 13:00:00,29.961435,21.75,19.141665,21.091665,24.066665,28.872666666666664,44.2285,3.7894,180.185,921.4009066666666,862.5166666666667,0.0,29.038833333333333,28.68733333333333,44.78566666666666,43.723,0.0,0.0576091908091906,,,,0.21547519545001942
2024-07-18 14:00:00,31.91307,21.741665,19.1,21.075,24.05,30.10533333333333,40.67100000000001,3.508433333333333,181.47,920.8072816666668,861.3666666666667,0.0,30.2775,29.916666666666668,41.23866666666667,40.16,0.0,0.0602731268731266,,,,0.2184623117654985
2024-07-18 15:00:00,32.547965,21.691665,19.083335,21.075,24.041665,30.70383333333333,39.89433333333333,3.6328833333333335,165.71,920.2955216666668,772.2516666666667,0.0,30.8785,30.514333333333333,40.3485,39.47583333333333,0.0,0.0629370629370626,,,,0.22127964129130545
2024-07-18 16:00:00,30.30158,21.666665,19.033335,21.033335,24.041665,30.996,37.94683333333333,3.2146833333333333,157.095,919.8663616666666,630.2483333333333,0.0,31.168,30.81883333333333,38.34016666666666,37.56816666666667,0.0,0.0675990009990011,,,,0.22579250821052635
2024-07-18 17:00:00,29.056400000000004,21.675,19.0,21.0,24.03333,31.18533333333333,38.155,3.456533333333333,157.37833333333336,919.376805,518.3466666666667,0.0,31.3545,30.997,38.526833333333336,37.81633333333333,0.0,0.0699300699300698,,,,0.2278898929179058
2024-07-18 18:00:00,27.46475,21.658335,19.0,20.983335,24.03333,30.860666666666667,39.38216666666666,3.2282,154.5366666666667,918.8851166666668,343.32166666666666,0.0,31.019166666666667,30.6965,39.65766666666666,39.12966666666667,,0.071261938061938,,,,0.3401595368409762
2024-07-18 19:00:00,25.7394,21.7,18.991665,20.958335,24.025,29.4225,45.18683333333333,3.315166666666667,151.1266666666667,918.6639416666666,175.90666666666667,0.0,29.55883333333333,29.267666666666667,45.3785,44.98216666666666,,0.0709290709290707,,,,0.33964307843646874
2024-07-18 20:00:00,23.196630000000003,21.7,19.0,21.041665,24.025,27.368,52.452666666666666,2.8913,148.52833333333334,918.7556383333334,44.46891666666667,0.0,27.508166666666668,27.21966666666667,52.59316666666667,52.314,,0.0672661338661338,,,,0.33379189359194006
2024-07-18 21:00:00,21.410455,21.75833,18.991665,20.991665,23.999995,25.149833333333333,57.518166666666666,2.51445,151.78833333333333,919.1459883333332,0.0,0.0,25.292666666666666,24.999333333333333,57.637166666666666,57.3985,,0.0672663336663332,,,,0.3337922214830677
2024-07-18 22:00:00,20.47418,21.791665,18.98333,20.975,24.0,23.79416666666667,59.72866666666667,2.5723166666666666,154.17999999999998,919.412485,0.0,0.0,23.9425,23.643,59.851,59.61016666666667,,0.0669332667332665,,,,0.3332442522303699
2024-07-18 23:00:00,20.201365000000003,21.774995,18.991665,20.991665,24.0,22.801,62.74466666666667,3.3638,158.09,919.4923133333334,0.0,0.0,22.946666666666665,22.660666666666664,62.86683333333334,62.63,,0.0666003996003996,,,,0.33269384493143245
2024-07-19 00:00:00,19.9085,21.78333,19.0,20.975,24.03333,22.3025,64.02016666666667,4.020783333333333,162.84,919.1662566666668,0.0,0.0,22.441666666666663,22.1565,64.15316666666666,63.90783333333333,,0.0666001998001996,3.4396898261783626,3.955643300105117,1.15,0.3326935137188204
2024-07-19 01:00:00,19.43719,21.774995,19.0,21.05,24.024995,21.5695,67.41116666666667,4.019116666666666,165.78333333333333,918.99532,0.0,0.0,21.706833333333336,21.434833333333334,67.53366666666666,67.29683333333334,,0.0639362637362635,,,,0.3281855795445546
2024-07-19 02:00:00,18.744635,21.8,19.0,21.058335000000003,24.00833,20.92533333333333,70.71466666666667,4.017716666666667,171.6266666666667,918.5647166666666,0.0,0.0,21.0665,20.777833333333334,70.85566666666666,70.57966666666667,,0.0626039960039956,,,,0.32585935672454874
2024-07-19 03:00:00,17.47528,21.766665,19.0,20.991665,23.999995,20.07133333333333,75.28833333333334,2.2947333333333333,158.04666666666665,918.4417016666666,0.0,0.0,20.2085,19.920166666666667,75.43116666666667,75.14733333333334,,0.0666001998001996,,,,0.3326935137188204
2024-07-19 04:00:00,17.21849,21.758335,19.0,20.983335,24.0,19.345666666666663,79.144,1.887133333333333,156.70166666666668,918.5114616666668,0.0,0.0,19.48933333333333,19.19,79.28366666666668,78.997,,0.0672659340659338,,,,0.33379156569982493
2024-07-19 05:00:00,16.6616,21.741665,19.0,21.05,24.00833,18.719,82.73,1.6544,160.63166666666666,918.4930866666668,0.0,0.0,18.854666666666667,18.56866666666667,82.87166666666667,82.575,,0.0652681318681317,,,,0.33046265089177906
2024-07-19 06:00:00,16.56985,21.73333,18.98333,21.0,24.0,18.26083333333333,85.61833333333334,1.6767666666666663,162.21166666666667,918.291295,2.547883333333333,0.0,18.402166666666663,18.102,85.76333333333334,85.46166666666666,,0.0682653346653351,,,,0.33541946008483303
2024-07-19 07:00:00,17.40302,21.78333,19.0,21.0,24.0,18.8915,84.48166666666665,2.6945666666666668,173.605,918.1616916666668,37.112,0.0,19.031,18.73,84.61,84.33666666666666,,0.0656011988011987,,,,0.33102474270448057
2024-07-19 08:00:00,18.362195,21.733335,19.0,21.0,24.01666,20.2645,80.24816666666668,3.013383333333333,173.505,918.1176083333334,124.719,0.0,20.410166666666665,20.1075,80.42183333333334,80.07533333333332,,0.0675990009990011,,,,0.3343367960773324
2024-07-19 09:00:00,20.595955,21.7,19.0,21.0,24.0,22.77533333333333,70.81066666666668,3.65915,181.43,918.22718,336.3016666666666,0.0,22.932666666666663,22.626666666666665,71.17716666666666,70.4625,,0.068931068931069,,,,0.3364905064703801
2024-07-19 10:00:00,22.649515,21.691665,19.0,21.0,24.00833,24.622166666666665,64.73383333333334,3.264533333333333,209.29166666666663,918.507025,309.1183333333333,0.0,24.76633333333333,24.46216666666667,65.1395,64.36866666666667,,0.0692641358641359,,,,0.3370224225835053
2024-07-19 11:00:00,24.07889,21.625,19.0,20.991665,23.991665,26.0265,60.72383333333333,0.9743333333333334,206.2295,918.5659133333334,468.29833333333335,0.0,26.174166666666668,25.86916666666667,61.15833333333333,60.31166666666666,,0.0722611388611386,,,,0.34169528646413383
2024-07-19 12:00:00,27.23684,21.608335,18.941665,20.983335,23.991665,27.220666666666663,56.55683333333333,2.0113333333333334,198.27623333333327,918.211885,372.1859166666666,0.0,27.373833333333334,27.049666666666667,56.94416666666667,56.189166666666665,0.0,0.0755910089910089,,,,0.23257700906537349
2024-07-19 13:00:00,20.440555000000003,21.6,18.966665,21.016665,24.0,20.343,80.62633333333333,3.3409,245.34356666666665,919.0101633333333,3.7217,0.0084666666666666,20.515,20.168333333333333,81.29183333333334,79.99316666666667,0.0,0.0735932067932068,,,,0.23099024546672506
2024-07-19 14:00:00,19.079970000000003,21.616665,18.98333,21.0,23.991665,21.8915,83.16383333333333,2.340233333333333,118.12433333333334,916.4881516666668,278.6661666666667,0.0042333333333333,22.0665,21.718833333333336,83.94149999999999,82.42616666666666,1.0,0.0729272727272729,,,,0.38463771162865984
2024-07-19 15:00:00,26.759025,21.61667,19.0,20.95833,23.98333,26.00483333333333,75.7105,1.5972166666666667,171.76715000000002,916.42985,692.185,0.0042333333333333,26.17183333333333,25.837,77.17533333333333,74.36066666666667,0.0,0.0739260739260737,,,,0.23126074176871383
2024-07-19 16:00:00,30.26059,21.6,18.925,20.975,23.983335,28.37833333333333,66.95816666666666,2.632766666666667,137.1201,916.2361966666666,677.6283333333333,0.0,28.52983333333333,28.220166666666668,68.0995,65.866,0.0,0.0769230769230771,,,,0.2335843713203782
2024-07-19 17:00:00,28.899215,21.566665,18.916665,20.991665,23.941665,28.377333333333336,62.57,3.61595,55.41433333333334,916.1333533333332,458.45,0.0,28.531166666666664,28.210500000000003,63.19949999999999,61.9545,0.0,0.0779222777222776,,,,0.23432229324207648
2024-07-19 18:00:00,25.74714,21.533335,18.883335,21.008335,23.95,27.043333333333333,66.11583333333333,2.06685,67.17783333333334,916.6183033333332,228.02666666666667,0.0,27.202166666666667,26.86616666666667,66.52633333333333,65.718,,0.07991988011988,,,,0.3527991692205118
2024-07-19 19:00:00,24.08768,21.583335,18.85833,20.916665,23.975,24.6565,75.62233333333333,2.329466666666667,59.255,917.1148133333334,23.4527,0.0,24.799166666666668,24.505166666666664,75.859,75.373,,0.0825842157842161,,,,0.3564124448014337
2024-07-19 20:00:00,22.265225,21.591665,18.883335,20.95,23.950000000000003,23.26333333333333,82.32266666666666,1.2379833333333332,119.76166666666668,916.27153,26.33785,0.0,23.410500000000003,23.114166666666662,82.50633333333333,82.13433333333334,,0.0799200799200801,,,,0.35279944468069585
2024-07-19 21:00:00,19.89537,21.6,18.866665,20.933335,23.95833,21.396833333333333,91.62833333333332,0.4850833333333333,59.79683333333333,917.29006,0.0,0.0,21.53933333333333,21.244833333333336,91.81333333333332,91.44,,0.080919080919081,,,,0.35416818436153247
2024-07-19 22:00:00,19.35883,21.633335,18.858335,20.916665,23.966665,20.706666666666667,92.93,0.4401166666666666,65.10283333333334,917.6494016666668,0.0,0.0,20.856166666666663,20.549,93.095,92.73166666666664,,0.080586013986014,,,,0.3537137375192205
2024-07-19 23:00:00,18.079475,21.6,18.85833,20.908335,23.93333,19.34233333333333,96.48166666666664,0.6617666666666667,45.64278333333333,917.19355,0.0,0.0,19.486666666666668,19.1885,96.63333333333334,96.31333333333332,,0.0822511488511488,,,,0.35596717817907814
2024-07-20 00:00:00,18.88597,21.625,18.875,20.908335,23.95833,19.6665,96.16,1.5356,66.725,918.33683,0.0,0.0,19.8045,19.512,96.315,96.0,,0.080586013986014,4.491893471386112,5.165677492094028,1.15,0.3537137375192205
2024-07-20 01:00:00,19.59173,21.633335,18.9,20.925,23.95833,19.724,95.835,0.9775833333333334,83.93486666666666,919.018395,0.0,0.0,19.8615,19.58533333333333,95.98666666666666,95.7,,0.0785880119880122,,,,0.3509474127412882
2024-07-20 02:00:00,19.606605,21.625,18.891665,20.941665,23.925,19.729666666666667,94.83,0.70685,79.31016666666666,918.8600333333331,0.0,0.0,19.872166666666665,19.583,94.96333333333334,94.68833333333332,,0.0785882117882119,,,,0.35094769289110084
2024-07-20 03:00:00,19.21905,21.608335,18.9,20.941665,23.90833,19.41583333333333,95.45333333333332,1.2422333333333335,48.04643333333333,918.5420383333332,0.0,0.0,19.56833333333333,19.253,95.59166666666668,95.285,,0.0789210789210792,,,,0.3514134308126148
2024-07-20 04:00:00,19.33054,21.6,18.9,21.00833,23.958335,19.468666666666667,95.20666666666666,0.90825,28.1925,918.7916866666668,0.0,0.0,19.620166666666663,19.315666666666665,95.33833333333334,95.04,,0.0765902097902098,,,,0.34810972351993397
2024-07-20 05:00:00,19.2643,21.6,18.875,21.05,23.941665,19.621166666666667,93.43,1.46055,25.31548333333333,919.2274216666668,0.0,0.0,19.759833333333336,19.474833333333333,93.56833333333334,93.26833333333336,,0.0759240759240755,,,,0.34714692929998653
2024-07-20 06:00:00,19.447965,21.6,18.925,20.958335,23.95,19.4865,92.74666666666668,1.358766666666667,31.2385,919.711,0.4582333333333333,0.0,19.63066666666667,19.332666666666668,92.885,92.6,,0.0775890109890106,,,,0.34953762632000174
2024-07-20 07:00:00,19.309975,21.6,18.9,20.991665,23.983335,19.131666666666668,93.82166666666669,1.79915,236.1099,919.928825,24.69128333333333,0.0,19.27733333333333,18.97883333333333,93.96333333333334,93.65833333333332,,0.0772561438561437,,,,0.3490638226961238
2024-07-20 08:00:00,18.89435,21.633335,18.958335,21.05833,23.95,18.498833333333334,95.93333333333334,1.887983333333333,99.19101666666668,920.3121733333334,60.15,0.0,18.64816666666667,18.34583333333333,96.09,95.78166666666668,,0.0709290709290707,,,,0.33964307843646874
2024-07-20 09:00:00,19.37748,21.625,18.93333,20.983335,23.958335,19.348333333333336,91.99666666666668,1.88955,225.30713333333333,920.5787616666668,201.65,0.0,19.4885,19.200333333333333,92.345,91.64333333333336,,0.0752581418581419,,,,0.3461758615247186
2024-07-20 10:00:00,21.426635,21.708335,18.908335,20.991665,24.0,21.96783333333333,79.459,2.0124833333333334,152.51086666666666,920.7854383333334,488.4766666666666,0.0,22.12366666666667,21.8125,80.16183333333333,78.7525,,0.0725940059940059,,,,0.3422021230715812
2024-07-20 11:00:00,23.350245,21.608335,18.933335,20.975,23.983335,25.040000000000003,61.95116666666667,2.5462333333333333,140.17288333333332,920.7672366666668,699.755,0.0,25.19816666666667,24.863666666666667,63.064,60.98033333333333,,0.0762569430569431,,,,0.34762909856211016
2024-07-20 12:00:00,23.928685,21.55833,18.891665,21.008335,23.966665,26.58966666666667,49.872166666666665,3.79085,30.039566666666666,920.7857283333334,818.2683333333333,0.0,26.748,26.430333333333333,50.84066666666667,49.02283333333333,0.4815353132113021,0.0785882117882116,,,,0.3509476928911008
2024-07-20 13:00:00,25.50709,21.516665,18.858335,20.983335,23.93333,27.314166666666665,48.525,3.3874166666666667,39.07441666666667,920.89336,829.765,0.0,27.488,27.131500000000003,49.56966666666666,47.43516666666667,0.1922553478151614,0.0825840159840161,,,,0.2507683887219686
2024-07-20 14:00:00,25.7982,21.416665,18.808335,20.941665,23.925,27.49866666666667,45.91933333333333,3.7536166666666655,39.22671666666667,920.634275,754.6716666666667,0.0,27.666166666666665,27.321,47.00216666666667,44.873666666666665,0.0,0.0902431568431569,,,,0.24225821890416105
2024-07-20 15:00:00,27.025335,21.4,18.8,20.891665,23.9,27.936333333333334,43.85666666666667,3.5459666666666667,31.8735,920.3435883333332,750.715,0.0,28.088,27.757,44.945166666666665,42.77783333333333,0.0,0.0932401598401596,,,,0.24387179532928266
2024-07-20 16:00:00,26.71873,21.4,18.758335,20.9,23.866665,27.831833333333336,43.81133333333333,3.6728666666666654,45.78566666666666,920.2149616666668,656.815,0.0,27.98783333333333,27.66583333333333,44.6905,42.99083333333333,0.0,0.0945720279720281,,,,0.24455871025643008
2024-07-20 17:00:00,26.178025,21.366665,18.8,20.825000000000003,23.875,27.2335,46.41433333333334,2.86815,50.60666666666667,920.3455583333332,484.8083333333333,0.0,27.386333333333333,27.07433333333333,47.276833333333336,45.57716666666667,0.0,0.0972361638361635,,,,0.2458798611610791
2024-07-20 18:00:00,24.996575,21.35,18.73333,20.80833,23.90833,26.7,48.36383333333333,2.33355,58.325500000000005,919.9565233333334,335.06666666666666,0.0,26.84433333333333,26.54233333333333,48.862,47.901,,0.1012323676323674,,,,0.37889198921548983
2024-07-20 19:00:00,23.366675,21.341665,18.733335,20.825,23.875,25.48933333333333,53.72616666666667,1.2804666666666666,72.46883333333334,920.1432183333332,150.37449999999998,0.0,25.6305,25.35,54.10666666666667,53.35583333333333,,0.1008991008991011,,,,0.3785263418397201
2024-07-20 20:00:00,20.832015,21.4,18.708335,20.766665,23.891665,23.683666666666667,60.2305,0.4242499999999999,90.893,920.6232133333334,26.496966666666665,0.0,23.8295,23.53033333333333,60.481,60.015,,0.1018981018981019,,,,0.3796190758133584
2024-07-20 21:00:00,17.350935,21.4,18.7,20.78333,23.90833,21.088166666666663,68.23866666666667,0.29245,112.49666666666668,921.0037316666666,0.0458666666666666,0.0,21.238166666666665,20.9405,68.46700000000001,68.0285,,0.1015652347652347,,,,0.3792560845068465
2024-07-20 22:00:00,16.248925,21.433335,18.75,20.875,23.866665,17.750833333333333,81.07783333333333,0.40475,109.43166666666666,921.5727383333334,0.0,0.0,17.906166666666664,17.5865,81.3605,80.82783333333333,,0.0945720279720281,,,,0.3713602502455199
2024-07-20 23:00:00,14.973495,21.475,18.725,20.85,23.891665,15.1705,89.95666666666666,1.27205,192.545,921.7404266666668,0.0,0.0,15.3165,15.016666666666667,90.13666666666668,89.75,,0.0949050949050947,,,,0.3717486763133653
2024-07-21 00:00:00,14.30811,21.424995000000003,18.708335,20.85,23.9,13.957333333333333,93.58333333333331,1.303,193.7866666666667,922.1937966666668,0.0,0.0,14.098333333333333,13.819666666666668,93.73166666666664,93.40666666666668,,0.0975692307692308,4.218492536279678,4.8512664167216295,1.15,0.3748096305025538
2024-07-21 01:00:00,13.64466,21.450000000000003,18.7,20.83333,23.9,13.2495,95.45166666666668,1.38235,191.63666666666668,922.377665,0.0,0.0,13.389333333333331,13.101333333333336,95.60666666666664,95.30166666666668,,0.0975692307692308,,,,0.3748096305025538
2024-07-21 02:00:00,13.19405,21.483335,18.716665,20.816665,23.866665,12.8115,96.705,1.4287,190.8383333333333,922.4098433333334,0.0,0.0,12.941,12.656833333333331,96.86,96.54666666666668,,0.0962371628371626,,,,0.37328923225018984
2024-07-21 03:00:00,12.997795,21.466665,18.7,20.9,23.866665,12.618666666666666,97.61666666666666,1.2471833333333333,190.63333333333333,922.3584333333332,0.0,0.0,12.761666666666668,12.469,97.76666666666668,97.43333333333334,,0.0942391608391608,,,,0.3709707448777908
2024-07-21 04:00:00,12.4981,21.433335,18.733335,20.825,23.916665,11.993,98.03,1.2811666666666668,191.09666666666664,922.1006783333332,0.0,0.0,12.142166666666666,11.842833333333337,98.19,97.86166666666666,,0.0972359640359638,,,,0.37443110038193167
2024-07-21 05:00:00,12.183785,21.475,18.708335,20.875,23.858335,11.772333333333334,98.62666666666668,1.1835666666666669,190.35,922.0139183333332,0.0,0.0,11.911,11.627166666666666,98.785,98.465,,0.0945720279720281,,,,0.3713602502455199
2024-07-21 06:00:00,11.87186,21.43333,18.791665,20.85,23.9,11.194,98.87833333333332,1.4118,192.4,922.3054083333334,2.7364666666666664,0.0,11.336166666666664,11.037666666666668,99.02333333333333,98.735,,0.0939062937062939,,,,0.3705799166213852
2024-07-21 07:00:00,13.008025,21.4,18.76667,20.98333,23.90833,13.624166666666667,99.52,0.4212499999999999,185.8683333333333,922.5097533333334,58.188833333333335,0.0,13.772666666666668,13.473666666666666,99.65666666666668,99.36,,0.0909090909090908,,,,0.36699937056020104
2024-07-21 08:00:00,15.778375,21.40833,18.74167,20.833335,23.941665,16.494833333333336,94.50166666666668,0.7899499999999999,301.8816666666667,922.71397,191.59333333333333,0.0,16.635166666666667,16.327333333333332,94.74333333333334,94.25166666666668,,0.0975690309690311,,,,0.3748094039327234
2024-07-21 09:00:00,18.49471,21.4,18.816665,20.86667,23.9,19.975,79.305,0.6162666666666666,276.1229,922.769225,350.665,0.0,20.114166666666662,19.8325,79.79566666666666,78.786,,0.0935730269730272,,,,0.3701872828086866
2024-07-21 10:00:00,21.12201,21.40833,18.775,20.841665,23.899995,23.212333333333333,63.36866666666666,1.2178,181.1277166666667,922.657755,504.6783333333333,0.0,23.361,23.048333333333336,64.16,62.686,,0.095904295704296,,,,0.3729061818877569
2024-07-21 11:00:00,23.034085,21.366665,18.791665,20.941665,23.9,24.9705,58.306666666666665,1.4565333333333332,111.20365,922.5286833333332,646.9133333333334,0.0,25.1375,24.801666666666662,59.03233333333333,57.62616666666667,,0.092907292707293,,,,0.3693989083450245
2024-07-21 12:00:00,25.315665,21.316665,18.7,20.99167,23.891665,26.00616666666667,53.92816666666667,1.903133333333333,50.37266666666667,922.3122233333332,743.8166666666667,0.0,26.166833333333333,25.835500000000003,54.69566666666666,53.1965,0.0,0.0965700299700299,,,,0.24555597621788558
2024-07-21 13:00:00,26.92618,21.3,18.725,20.825,23.85833,26.805,48.89783333333333,1.9649333333333328,74.51911666666666,921.9423716666666,732.785,0.0,26.97433333333333,26.6235,49.93116666666666,47.902166666666666,0.0,0.1028971028971028,,,,0.24841242594534835
2024-07-21 14:00:00,27.77955,21.291665,18.7,20.775,23.866665,27.71433333333333,43.61816666666667,2.0515,76.26016666666666,921.38063,794.0433333333333,0.0,27.884166666666665,27.53833333333333,44.38666666666666,42.88583333333334,0.0,0.1062271728271728,,,,0.24974393315450186
2024-07-21 15:00:00,28.22362,21.266665,18.66667,20.775,23.825000000000003,27.889666666666667,45.69533333333333,2.0599666666666665,63.057,920.5558766666668,718.285,0.0,28.0465,27.72283333333333,46.71683333333333,44.811166666666665,0.0,0.1085580419580422,,,,0.2506245684296474
2024-07-21 16:00:00,27.98447,21.24167,18.625,20.733335,23.84167,27.9555,44.714000000000006,2.31315,63.848333333333336,920.0817916666668,643.7333333333333,0.0,28.112,27.788666666666664,45.53716666666666,43.99366666666666,0.0,0.112886913086913,,,,0.25214747642433877
2024-07-21 17:00:00,27.602315,21.23333,18.61667,20.716665,23.825000000000003,27.846833333333333,44.899,1.9271833333333328,74.27116666666667,919.6929566666666,498.5366666666667,0.0,28.00783333333333,27.683333333333334,45.60766666666667,44.25783333333333,0.0,0.1142191808191809,,,,0.2525657807126263
2024-07-21 18:00:00,25.58529,21.28333,18.6,20.66667,23.85,27.42383333333333,44.97166666666667,1.4124166666666669,81.76816666666667,919.6660133333334,310.00166666666667,0.0,27.5725,27.26633333333333,45.54183333333333,44.5015,,0.1148851148851148,,,,0.3930072874978578
2024-07-21 19:00:00,23.04248,21.275,18.625,20.708335,23.833335,25.73166666666667,48.7265,0.6733666666666667,79.17083333333333,919.8813683333334,72.81283333333333,0.0,25.8805,25.5875,49.0765,48.35416666666666,,0.1125540459540457,,,,0.39070595598000263
2024-07-21 20:00:00,19.8867,21.266665,18.6,20.69167,23.774995,24.05666666666667,54.478,0.2239333333333333,89.26299999999999,919.958165,5.227516666666667,0.0,24.204166666666666,23.90083333333333,54.6285,54.32266666666667,,0.1145520479520482,,,,0.3926809285052615
2024-07-21 21:00:00,18.022925,21.308335,18.608335,20.716665,23.808335,22.1965,62.438,0.6770166666666667,144.79666666666665,920.3231616666668,0.0,0.0,22.34016666666667,22.05366666666667,62.569,62.30033333333333,,0.1115550449550449,,,,0.38970710953782656
2024-07-21 22:00:00,18.35978,21.33333,18.6,20.766665,23.8,21.581333333333337,68.47433333333333,1.3363166666666666,129.9269666666667,921.19382,0.0,0.0127,21.734,21.4325,68.85466666666666,68.11116666666666,,0.1088913086913085,,,,0.3870050589278997
2024-07-21 23:00:00,18.307830000000003,21.383335,18.608335,20.75833,23.83333,18.82283333333333,90.04333333333334,1.3525666666666667,185.36166666666668,920.5965916666668,0.0,0.0254,18.971,18.661,90.36666666666666,89.71499999999999,,0.1068931068931067,,,,0.38493942910735757
2024-07-22 00:00:00,17.4427,21.383335,18.608335,20.758335,23.808335,18.771,89.295,0.74965,194.05,920.31375,0.0,0.0296333333333333,18.919500000000003,18.611,89.55333333333333,89.055,,0.1068929070929067,4.425297055945003,5.089091614336753,1.15,0.3849392208442338
2024-07-22 01:00:00,16.1644,21.40833,18.608335,20.7,23.816665,17.397499999999997,94.57833333333332,0.2173666666666666,66.53475,920.2950833333332,0.0,0.0042333333333333,17.52733333333333,17.242166666666666,94.74833333333332,94.39333333333336,,0.1082251748251746,,,,0.3863202303705742
2024-07-22 02:00:00,16.424799999999998,21.4,18.608335,20.75,23.8,17.2515,94.05166666666668,1.6987333333333334,128.493,920.8181216666668,0.0,0.0,17.395500000000002,17.089833333333335,94.28166666666668,93.80833333333334,,0.1065600399600401,,,,0.38459176769572007
2024-07-22 03:00:00,16.934784999999998,21.4,18.61667,20.775,23.808335,16.8965,95.21666666666668,2.33605,60.3256,921.0841716666667,0.0,0.0084666666666666,17.033166666666666,16.737666666666666,95.56166666666668,94.91,,0.1052279720279722,,,,0.38319146032075513
2024-07-22 04:00:00,16.11285,21.525,18.66667,22.891665,23.85,16.514833333333332,91.15666666666668,2.08115,172.355,919.7026183333332,0.0,0.0084666666666666,16.665,16.3555,91.625,90.655,,0.0136529470529468,,,,0.1725219463570195
2024-07-22 05:00:00,15.81994,21.93333,18.683335,23.325000000000003,23.816665,16.564,95.41333333333334,0.8502833333333334,150.72333333333333,919.3308366666666,0.0,0.0084666666666666,16.707666666666668,16.415,95.565,95.23666666666666,,0.0,,,,0.06666666666666668
2024-07-22 06:00:00,15.83696,22.225,18.7,23.225,23.90833,16.368333333333332,97.26,1.0594666666666666,288.47,919.9725733333332,2.7433,0.0042333333333333,16.513833333333334,16.207,97.40333333333334,97.10166666666667,,0.0,,,,0.06666666666666668
2024-07-22 07:00:00,15.958765,22.441665,18.7,23.075,23.95833,17.214333333333332,97.11666666666666,0.4649833333333333,205.30900000000003,919.7981516666666,66.24183333333333,0.0042333333333333,17.360666666666667,17.05366666666667,97.26,96.96666666666668,,0.0,,,,0.06666666666666668
2024-07-22 08:00:00,18.624765,22.625,18.733335,22.941665,23.991665,18.626166666666663,93.15666666666668,0.3645833333333333,140.76566666666668,919.76714,155.21,0.0,18.769166666666667,18.472,93.44166666666666,92.865,,0.0,,,,0.06666666666666668
2024-07-22 09:00:00,19.288400000000003,22.766665,18.775,22.85,24.091665,19.226333333333333,90.19833333333332,1.5313333333333332,65.12116666666667,920.0841183333332,324.67333333333335,0.0042333333333333,19.367666666666665,19.06533333333333,90.705,89.67333333333333,,0.0,,,,0.06666666666666668
2024-07-22 10:00:00,21.336515,22.858335,18.8,22.724995,24.083335,20.759666666666664,81.03,1.0931333333333333,67.33078333333333,920.1830933333332,510.2933333333333,0.0,20.90716666666667,20.62283333333333,82.11,79.98716666666668,,0.0,,,,0.06666666666666668
2024-07-22 11:00:00,22.77793,22.925,18.841665,22.608335,24.066665,22.805333333333333,70.153,0.8065333333333334,142.5147,919.9980883333334,660.2016666666666,0.0042333333333333,22.95433333333333,22.654666666666667,71.31933333333333,69.0835,,0.0,,,,0.06666666666666668
2024-07-22 12:00:00,24.237015,22.98333,18.833335,22.491665,24.091665,24.8645,60.27333333333333,0.8379,195.32148333333333,919.6856416666668,773.8383333333334,0.0,25.01783333333333,24.696666666666665,61.41366666666667,59.24566666666667,0.0,0.0,,,,0.06666666666666668
2024-07-22 13:00:00,25.63554,22.991665,18.85,22.416665,24.066665,25.94233333333333,54.12683333333334,1.2187333333333332,218.06231666666665,919.2153883333334,813.7166666666667,0.0,26.115333333333336,25.779,55.517500000000005,52.9945,0.0,0.0,,,,0.06666666666666668
2024-07-22 14:00:00,27.025465,23.05,18.875,22.31667,24.066665,27.150666666666663,50.502833333333335,1.0489,102.138,918.8906033333332,809.1433333333333,0.0,27.307,26.986833333333333,51.78416666666667,49.342666666666666,0.0331485811791148,0.0,,,,0.06666666666666668
2024-07-22 15:00:00,27.56259,23.091665,18.85833,22.23333,24.058335,27.889,47.8685,1.357816666666667,149.80986666666666,918.3433866666668,763.1866666666666,0.0,28.04133333333333,27.716833333333334,49.148,46.64416666666667,0.0,0.0,,,,0.06666666666666668
2024-07-22 16:00:00,27.818455,23.1,18.85,22.158335,24.091665,27.918666666666663,45.301833333333335,1.69255,55.90783333333333,917.8231,646.5983333333334,0.0,28.07333333333333,27.754166666666663,46.6065,44.08416666666666,0.0,0.0,,,,0.06666666666666668
2024-07-22 17:00:00,27.585675,23.200000000000003,18.85,22.083335,24.091665,27.835833333333333,47.50083333333334,1.339783333333333,67.38483333333333,917.5050233333334,505.0466666666667,0.0,27.98883333333333,27.675833333333333,48.72566666666667,46.299,0.0,0.0,,,,0.06666666666666668
